permit_id,builder,zone,building_type,approval_date,cost
a0bbb2b4-51f2-4da3-853d-062755f3661f,Om-Singh,South,Commercial,2023-12-04,45677.7
5290f7d3-861c-47f2-8c64-3217675132eb,"Naidu, Lal and Chaudhry",East,Residential,2020-06-18,54665.38
514d5f7d-846a-44e7-9213-855a6e8ffa86,Gola PLC,East,Commercial,2022-04-10,50454.93
de229071-7605-48ea-bbce-43e76830f57a,Boase Ltd,Central,Residential,2020-02-25,39474.06
3fcc1faf-d4dc-4dd5-864c-6f2afaa8fb25,Singh PLC,East,Residential,2022-12-27,58068.21
9a45f33f-c6ab-4af6-96f1-9d96d94e7224,"Gaba, Ramesh and Koshy",Central,Residential,2019-01-26,53475.44
8788368f-c3e1-4c0f-afe0-9de7124c5466,Pall-Behl,Central,Commercial,2024-05-20,60873.14
5ba41d1c-eb9e-49ec-8a21-d11349de0822,"Madan, Narasimhan and Korpal",South,Residential,2022-11-01,44778.42
29885f19-1e20-4c9d-9665-c344a0c598a7,Muni-Nagi,North,Industrial,2020-03-17,55005.82
0b577640-244d-4318-b5fd-2e89f215fc1d,Kalla PLC,North,Commercial,2021-12-03,56269.22
15275203-6f0a-4451-b86f-9163b424c9eb,Dora Group,Central,Industrial,2024-06-10,53022.19
9741f928-0639-4beb-9ee4-80669b32b040,Luthra-Kohli,Central,Residential,2020-10-02,35599.82
b857b16b-596c-40ce-918e-19656f0874cf,Loke-Bose,South,Commercial,2022-02-18,58868.81
c2b881fa-e056-4cfe-ae4b-01fc0504e48a,Kota-Patla,Central,Industrial,2019-03-29,37930.56
d3e92b95-174b-4e19-87f4-37ac4de39555,Raval-Goyal,Central,Residential,2023-12-23,50933.22
da432d74-9d15-4dc7-be46-7a741521c59e,"Karan, Bera and Johal",North,Residential,2022-04-23,46048.1
f13fc3b5-d69f-4b2e-b0ec-233e001a2de5,Din Ltd,South,Commercial,2023-06-26,47307.09
13e84f5a-1464-44f0-b182-b7dad19bcac1,Rajagopalan-Parekh,North,Residential,2020-03-18,33882.79
07090e18-dc9b-41e5-914b-74a09e91ef78,Malhotra-Bhardwaj,Central,Residential,2020-03-06,46376.87
5b2b5298-aa4a-4aab-86b3-5ec58ad15876,Ratti PLC,East,Residential,2019-10-18,31917.32
724e8844-bd43-45ff-bca6-73953b990482,"Pillay, Bhalla and Sur",East,Commercial,2021-08-01,66235.93
bc8b4282-6368-4c78-a5f3-59ba45fff2e8,"Sangha, Sankaran and Mahal",Central,Commercial,2023-07-04,51569.55
0c8cc91b-8687-4a06-8ba9-52b0c07aa041,Narasimhan-Dhawan,West,Commercial,2019-07-14,63107.46
8492f206-7b59-4cf5-aa19-7f4d4882c891,Thakur Inc,Central,Residential,2023-05-20,43782.18
4e2660ca-d817-4ee5-9406-c2038446f0e9,Handa Ltd,South,Residential,2022-04-21,58715.83
e2b8d2db-a78a-4fa9-a421-c52925f5e1f1,Bora-Rao,East,Industrial,2022-01-02,59637.0
c80e5904-b8ef-47b1-8343-2047b2826014,"Basak, Bhargava and Toor",South,Industrial,2022-04-30,20603.22
eb1751cf-9b46-421a-8ff1-d7418a2595b9,Banik Inc,South,Residential,2024-02-26,46618.84
b7e499b5-9792-4bb8-9d03-0df2cd54eccf,Suri Ltd,East,Commercial,2023-04-15,44782.81
359ea49c-1ccf-48f6-82ed-6e294c5938d9,Mittal PLC,Central,Industrial,2022-04-19,58391.39
3605cf53-e4c5-4a66-9ade-a6d7ab215aef,"Om, Grewal and Bansal",Central,Industrial,2022-05-29,66573.13
dab54cb3-5551-44c8-b11a-370c2acba63f,Chokshi-Purohit,East,Residential,2023-07-21,33559.43
e455092b-9b39-4de4-97bd-20a70cb8cda0,Om-Morar,South,Commercial,2023-02-09,76351.1
3ea8a854-c821-4b58-9e28-eedbf41022d3,Chaudhry LLC,East,Commercial,2024-03-17,66643.77
3b4adbea-cbba-409b-9ea7-57b78c18c749,"Krishnamurthy, Divan and Natt",Central,Residential,2020-06-25,74498.69
176bcceb-875d-408e-8808-9bb46859816c,Tripathi-Sani,North,Residential,2019-10-13,62201.24
74500e63-3b3e-4804-a83c-14347f168526,"Oommen, Rama and Karpe",West,Commercial,2020-12-23,60008.45
0a0ca809-7a70-4422-a219-6205474ee18c,Saran Ltd,North,Residential,2024-11-09,60269.23
23c1c3dd-342d-409e-b5ab-0fb5209a49d3,Deo-Wadhwa,East,Commercial,2020-08-10,31506.46
978936d4-5231-442b-8938-39b590b370ae,"Oza, Kata and Barad",South,Residential,2024-04-27,55872.42
55c9d574-96cc-4d5a-bb65-892eee5fe571,Dubey Inc,West,Commercial,2021-12-30,53806.46
6e02fd2f-c51c-4abc-bfa2-6f0e8ee57928,Dyal-Ghosh,South,Commercial,2023-10-05,45639.24
339c216a-55a0-42d7-bf65-d46568de24e0,Mital and Sons,Central,Commercial,2023-08-06,49207.85
5bf9e0e1-ddb1-4493-8033-404a640a0251,Dyal-Raju,East,Commercial,2024-04-03,49848.88
d374e186-073f-402a-923b-335669b11149,"Gera, Chana and Ahluwalia",North,Commercial,2020-09-10,47719.81
4799fe86-5ef2-4f10-a147-e797c2dae305,Srivastava-Amble,Central,Residential,2021-04-02,66805.27
d90fc0bd-73e4-4bbe-b889-842a7557eceb,Mahajan LLC,South,Residential,2020-11-04,61749.66
40599b57-f4de-45ff-88ea-c92e5c92ebc0,Ranganathan-Mann,West,Residential,2022-11-23,57983.39
e111e6d0-3dce-4f3c-98f4-5f87f4fb8e45,Rout-Comar,Central,Residential,2022-07-31,38660.17
9e3acf97-4afd-4a88-8be6-ff43fdedb865,Dhar Ltd,East,Commercial,2019-04-24,42213.44
9bc29095-1905-4807-9c7b-0ba885a5ad0d,Banerjee-Dhar,North,Residential,2019-12-31,50516.42
9c0862b5-497e-4e19-a03f-192d41253583,Chadha-Sundaram,West,Residential,2021-03-01,85071.34
5beb489b-3d07-4e93-be5b-3a38e6ef84c2,Kala Ltd,East,Residential,2023-04-25,44459.79
31bdccca-07bc-4015-b4cb-e405c1c65499,Pau and Sons,West,Residential,2023-10-27,41226.79
4b13723b-db1d-46ea-aff5-961e0db96c3d,Sundaram-Bahri,Central,Residential,2022-12-28,54991.16
d7dbd629-1c50-4faf-b471-0d8b92a143a1,Bobal LLC,South,Residential,2024-05-14,56887.81
5851d21b-6a8f-46b8-8f08-bf2b54fb9073,Badami Inc,East,Commercial,2023-02-27,52880.57
b16fab61-fe29-4ae8-aadf-14caa064e1bc,Desai-Tiwari,Central,Residential,2021-12-28,52668.81
da0a7b0c-1ca0-4115-b130-b6e7191df142,"Bobal, Bhakta and Rao",Central,Commercial,2023-11-09,55601.47
2742dbaa-1d88-4721-9f65-d7802d79d0b2,"Datta, Munshi and Varma",Central,Commercial,2021-10-25,36323.38
14d56bf9-24ae-4916-9504-ca18fdc8b5af,Mohan-Aggarwal,South,Residential,2021-09-08,58006.14
e738c45c-0ad5-449a-be85-cd46d728a3a8,Chandra-Bawa,South,Residential,2021-07-24,45283.23
a6eefe68-2dfd-4126-b680-12d75b7ddf37,Mane LLC,North,Commercial,2024-11-10,66921.81
620d652a-6247-493f-8369-233b3d7e68fe,"Sabharwal, Chaudhuri and Edwin",Central,Residential,2020-11-28,53047.23
e9064742-183c-4967-a1b5-143cb1ebf385,Vasa and Sons,South,Industrial,2019-09-07,36818.62
41487258-a412-4e16-8111-7be50adc341b,"Lalla, Badal and Bera",Central,Residential,2024-01-10,54127.05
4166a2bc-b8ce-445a-ad2f-b66dab17fc3c,Borah PLC,North,Residential,2024-12-07,33953.1
a1b19fca-c1da-4564-a44d-59d5f3ef8e7c,Hayer-Srivastava,North,Residential,2020-06-04,46985.78
a1efead4-ba81-467c-a2d0-820778e96145,De PLC,Central,Residential,2019-03-25,52778.38
23fa141b-8e23-44e0-b4ad-8e4aad4d396d,Oza and Sons,East,Commercial,2022-01-16,54645.69
681e0858-9f94-419b-9ecc-d956d5f09591,"Chacko, Mani and Bhatt",South,Residential,2023-08-17,53083.69
7fad3d43-25fe-4ea5-a85c-b927bcf2214c,Mohan and Sons,East,Residential,2024-06-25,39107.48
6013fe0e-5983-4d99-99f7-7eb92cebe19d,Kashyap and Sons,West,Commercial,2021-05-10,56418.37
af1ad967-7613-45ee-a411-3cc432b075e9,Sagar-Balay,South,Commercial,2019-11-20,64777.68
fd2533c5-9a3a-4f22-84ae-d4fb06eead39,"Sha, Varughese and Ratti",West,Residential,2021-09-06,47693.62
aefe2810-ff7a-4cee-abbe-10f2e97ddf90,"Baria, Swamy and Karpe",West,Residential,2024-09-21,50525.04
a87b5217-8424-4954-816e-f00113cec35d,Shenoy LLC,West,Commercial,2021-03-19,41963.62
6eb4cfb2-5a03-40b4-837e-b133e129f277,"Pillai, Karpe and Jhaveri",South,Residential,2021-11-03,53174.54
9a3e5e18-b343-4f67-8cd4-16e6d3d6d75b,Badal-Nagar,West,Residential,2024-04-19,31404.63
d1bf25bc-ccc9-4fec-96b9-e61f2b131836,"Nanda, Iyengar and Sahota",Central,Residential,2021-05-25,44234.34
783b302e-e2ee-44fb-9833-a646b038cb8d,Balan-Dave,East,Commercial,2020-03-31,56372.15
1f655e03-632d-41a6-ae67-2ace5b81d62c,Chana-Kulkarni,South,Residential,2019-06-06,56498.4
50530bf7-3ac3-40a6-abfe-89e07643b551,"Rout, Ratta and Bhasin",West,Commercial,2022-09-15,60868.6
04c8a83b-1fd6-4cda-90f5-2be53adc3926,"Dar, Sahni and Dayal",South,Commercial,2020-02-03,55074.58
9862fb6f-8b99-4266-a526-fd4e1e5a588b,Bala-Butala,West,Residential,2020-01-30,45589.52
a32e78ff-fb9a-4fc9-aa93-2ad017663838,Jain-Bhasin,South,Residential,2024-05-14,41285.14
62e523f5-6188-400b-8bfb-57dcef0b7daa,Dyal-Yohannan,South,Residential,2021-01-04,69299.62
aaa2798b-5379-4ae0-a23d-68ee10b32217,Chawla-Nadig,East,Residential,2024-01-25,43609.28
df0e0dc7-b4e5-4b1f-84fa-fe71a76aa40a,"Cherian, Nagi and Bassi",West,Residential,2024-04-07,52920.08
013a7113-2338-4bf8-8363-8b473b31e8c6,"Vyas, Kibe and Parekh",East,Commercial,2019-02-25,52724.91
0b7fe14d-4c21-4a09-8296-81991215ac4c,Karan-Datta,North,Residential,2024-02-09,52700.27
924463bd-484f-4841-8843-547700cef2ae,Koshy-Prabhu,West,Industrial,2024-07-11,60237.38
8dd24e94-9411-4b62-a131-e6933396b2f2,Naik-Swaminathan,South,Residential,2020-05-24,60853.79
bf4d8a40-eba5-4d30-93fd-c6e65c59f87a,"Pradhan, Sawhney and Ramaswamy",West,Commercial,2019-02-11,49745.93
017de2f6-b335-447e-a12e-0fe9c5e141ba,Dutt LLC,South,Commercial,2021-07-02,71374.43
d2743759-2362-4cac-9027-f8db6b071df2,Dhar-Char,West,Industrial,2023-07-10,32419.41
82016c23-fa27-4f00-b41b-fb04499e7a55,Uppal Inc,South,Residential,2024-12-20,42107.76
94bad2ac-5847-449a-8893-4a1b52f6b7f3,"Pingle, Batta and Pai",East,Commercial,2024-10-01,34804.94
72f529cb-58e3-40c3-94fa-3da909597091,"Sachdeva, Lala and Padmanabhan",South,Residential,2024-07-15,38732.0
8d44a314-8121-45b2-95ba-d1b6819d85bc,"More, Nagi and Barad",West,Residential,2019-08-04,64706.22
1c0e384c-1448-429f-94a0-d2ec7414f37a,"Pandya, Loke and Nadkarni",West,Residential,2021-12-05,55012.67
b0991f91-2b29-4c17-8283-488a5071fa45,Pandya-Issac,East,Commercial,2019-11-23,57849.87
a0c975f3-0995-4d1b-ae3a-fa9c591c98fe,"Dewan, Nagi and Chaudhuri",South,Residential,2023-07-29,56119.06
86d5f12b-fb0b-4645-9b2e-5e0c9db56ba6,Devi LLC,East,Industrial,2021-02-24,46372.7
2341656b-b583-4431-96b5-f61fa773c075,"Guha, Yogi and Suri",North,Commercial,2021-10-12,65732.72
6400cc27-a00e-47b1-964e-8abf0ef75fd0,"Contractor, Dhar and Jani",West,Commercial,2022-02-16,49762.69
81b85d9d-3d94-43e2-88b3-650e1663d7c3,Baria Ltd,West,Residential,2022-10-12,39734.97
8b9b5e9f-841e-4cb5-8f23-664a0bbc3c40,Sagar-Cheema,West,Industrial,2023-03-15,55896.62
52ceba61-fe7e-4a56-8522-75b3239a6962,Anne-Som,South,Industrial,2022-09-21,29471.63
e34b4ae9-2a7a-4430-9701-202526d73966,Saxena-Narain,Central,Industrial,2022-08-28,39716.19
3055e831-7333-42c5-a0af-d3bc3c65c8cc,Tailor-Ravel,South,Industrial,2021-03-09,45182.85
2bf4a7d9-f97e-4a1c-afb8-01b6be739805,"Savant, Chaudry and Dua",West,Residential,2021-01-15,20698.87
4aac2b65-9604-4cfd-8e01-8f155e20f8cf,"Garde, Mangal and Anand",East,Commercial,2021-09-09,39823.73
001adb76-18db-4f66-816a-5b1ecde15387,"Grover, Sethi and Devi",North,Residential,2024-04-11,42395.19
ba6d0968-8b5b-4c80-b097-d70eb47714a9,Seth Inc,South,Residential,2020-06-05,44155.15
55593ade-91aa-4f55-97ae-94c2373cdd00,Modi Inc,North,Commercial,2019-03-08,40136.26
e12bf088-1fb8-4e38-936c-6a8bd93c8bfc,"Hayre, Bhatt and Kunda",Central,Commercial,2021-03-24,49541.73
39d4fa34-16d3-4d78-83d4-1073374ed79a,Deshpande Ltd,East,Residential,2020-02-18,41388.57
aee219aa-1d53-4df7-b16f-9964abdce71e,Nagy-Oommen,North,Residential,2021-01-25,47182.8
ea05cb3c-493a-44b9-be77-514fc970df66,"Varma, Sahni and Prasad",West,Residential,2022-10-21,42194.53
4b3a8f38-73c9-4991-bc01-2e4c81c81060,Panchal-Jani,East,Commercial,2022-09-14,35895.79
e5860aa5-06a6-420b-b5ea-ebe6966aa682,Anand-Ghose,Central,Residential,2019-01-16,35439.58
48db1c4d-1ee4-4894-a75c-d9a335804d7d,Mani-Badal,North,Commercial,2021-10-15,63117.21
f9d720a5-2f4e-4d0a-b334-5771c44781e0,Din LLC,South,Residential,2024-06-13,37307.98
8118154c-1a2c-434b-9df0-d84ca124a53c,Panchal-Varma,Central,Industrial,2021-11-17,44367.78
d86087d0-5734-4e40-b3e8-7b0f8facbaeb,Bhasin PLC,North,Industrial,2019-03-29,36488.88
97c752d6-4fb4-4257-b13f-78379d52db44,Mangat Inc,South,Residential,2022-10-17,43220.6
c8e1cf1e-3f91-46c0-8ecd-03ced5ac768f,Bhavsar-Khare,Central,Residential,2024-10-11,54651.92
6326c5d5-8c40-4986-a004-61458585df47,Patla LLC,North,Residential,2024-12-07,50214.37
f22cf1cd-82fb-4fa1-a7b8-7c8415ec4072,"Patel, Vala and Dutt",South,Residential,2020-08-10,67075.44
eddde082-1b55-4407-9fdb-83d21b2e61d5,Raman LLC,Central,Residential,2021-08-28,58951.17
674f6553-281a-42c1-ab64-da515bf23787,Mitra-Dubey,West,Residential,2020-06-04,50385.63
c92a0d9c-7ff9-4f43-92ef-7146182100c4,Doctor Group,South,Residential,2022-02-11,43611.53
2594a731-a702-43f1-92c6-ab479a5fdde9,"Choudhary, Suri and Pandit",West,Commercial,2024-11-09,63428.87
01423f6c-5a17-44bc-8748-7943d7852804,Korpal-Golla,South,Commercial,2020-01-09,37300.19
9f47329d-77ad-46e1-ae0e-b32123bd9fce,Pal-Bhavsar,South,Residential,2024-12-24,61467.76
0f5f0c98-d122-4729-b7b7-78ad176ae217,"Wadhwa, Uppal and Chokshi",Central,Commercial,2022-10-11,40307.75
1e7fb410-6211-4ed1-8c2c-b548fbf01569,"Date, Dara and Rout",East,Residential,2021-08-19,46512.42
d6c0cf82-daf2-4283-a62d-f564aad1180f,"Gole, Kothari and Wable",West,Commercial,2024-10-14,54896.49
9422daf6-8271-4f05-b17e-587c3207b83a,Sundaram and Sons,Central,Residential,2020-07-25,31454.09
787f10eb-1aff-4abe-a0b5-1e4675154019,Mallick Inc,South,Residential,2020-02-07,52345.33
82c381e7-9295-4379-9594-a79dd9e78935,Saran Inc,North,Residential,2021-07-14,47806.28
803a2c62-497b-4cb2-af80-543c8a4d89fa,Jhaveri-Sahota,South,Commercial,2021-05-24,50810.89
dc681a49-5e50-400a-b390-2d95f644a5cf,Kota Inc,Central,Residential,2022-05-23,51230.48
9686c7e1-5b2b-47eb-84db-eaa9013de0fe,"Pandit, Bhatia and Kaul",South,Residential,2021-08-22,38489.29
847d6171-714c-442a-9e99-3c05b6f1305e,Shankar PLC,North,Commercial,2019-11-26,50373.98
c432376c-1c4e-49db-ba1d-1d7e22a0ab9b,Narasimhan-Bala,East,Residential,2019-06-26,58128.72
a8338033-5135-478a-aba5-945bca1c85ed,Viswanathan LLC,West,Residential,2024-02-13,49643.26
2121909e-8e1e-459d-900b-a10391fd2766,"Dhillon, Sharma and Wagle",East,Residential,2022-11-01,48457.12
192a69c5-a40f-4b83-be37-1489a8b7452d,Ahluwalia Inc,North,Residential,2023-05-25,40397.37
5bdd0c48-a6e9-497d-af54-172536db0d19,"Vasa, Chana and Char",North,Residential,2021-10-28,56381.56
05df20fd-bfc6-4a85-be38-3dcf4dcdea9a,Sibal-Barad,South,Residential,2019-02-19,61845.29
6ad234a0-f51b-46f8-8737-715b30968fb3,Gara-Mammen,West,Residential,2021-02-07,61179.12
e6922007-74aa-4f79-bba5-8a7d8f868672,Mistry Inc,East,Residential,2021-05-16,36711.55
c0f7bf84-9fa5-45ee-9766-571930080cc7,Loke LLC,North,Residential,2023-11-21,69612.78
e2a16b9a-1a5a-4d22-939f-6c274099eb30,"Ramakrishnan, Chaudhry and Reddy",South,Residential,2020-03-17,58353.47
fafc6b5b-391a-4b72-ada9-73e7f18c93c4,Mangat-Pal,East,Residential,2019-01-09,43009.95
7c0bc95b-79d4-4303-b8fc-c6d40f94a023,"Mangat, Nayar and Pandya",East,Residential,2022-03-26,51410.95
ef501456-3c30-479c-ab68-7f27a521ef66,Bir Group,West,Commercial,2024-07-04,51404.42
3c6c300c-fc13-40b2-b795-d0517247dbf8,Goswami-Gill,Central,Residential,2020-07-27,46750.86
4aae6d1e-e829-437b-8fed-b742dfc1e4d9,"Goyal, Prasad and Agrawal",South,Residential,2020-11-22,46748.03
004ff90b-023f-4c68-82a7-a2f7f243d043,Narayan-Sangha,Central,Industrial,2020-04-17,48143.82
f1894f65-6c4e-445a-8c80-d355eb7acb47,Mohanty Ltd,South,Commercial,2019-05-24,45095.34
781fdedb-1480-47ee-b770-39274fc5bec6,"Kala, Jayaraman and Prasad",South,Commercial,2020-09-26,44632.39
fe23bad3-e710-45b9-bdd0-1e71d6676c06,"Vohra, Thaker and Memon",Central,Commercial,2021-10-26,42459.09
f46754fe-a1a4-4501-97fe-01e1744231b0,Basak-Kaur,East,Residential,2023-07-12,60924.84
710ecc0f-5f68-458e-8c55-87f2851d326e,Nagy Group,South,Industrial,2020-08-11,41273.54
03d4f389-b6d3-43a4-abf7-88d4f0da74ad,Kalita-Bains,South,Commercial,2021-04-17,47764.12
c0042b48-9551-4202-957c-6ca8123a4aca,Varkey Inc,North,Residential,2023-01-11,40709.51
df46ce9e-0497-4584-8876-33ff2fca575a,Mahajan-Master,West,Commercial,2023-09-13,38297.68
b3d91dd0-ed4d-4cbd-bade-71d044fbb65c,Rai-Khare,West,Residential,2022-02-15,34543.91
dbdcecf2-1f69-4944-b574-622528e14f66,Kurian Ltd,North,Residential,2023-03-29,41249.2
6394c85e-75ed-40e3-8692-70d5c3bf530a,"Mann, Sibal and Kalla",Central,Residential,2021-08-05,34707.52
904e04ae-c93c-4951-96cb-3f9fa57fc868,"Rastogi, Sura and Dayal",Central,Residential,2020-07-23,42489.62
1dbcb20a-81f6-4399-a543-7b521318cd39,"Aggarwal, Modi and Khurana",North,Commercial,2019-08-04,48422.45
f6604193-3198-45af-b466-c435b0f7cf97,Chopra LLC,North,Residential,2019-12-20,52207.13
0b781339-109a-4174-97a9-603575c8c2a9,Bail LLC,North,Residential,2020-08-20,57489.48
3e28ce0b-e52a-4cb5-a198-e951218b064d,"Sampath, Bahri and Chad",Central,Residential,2021-02-15,64342.83
99150e37-6bd8-401e-a568-9aca833a5ef7,Kumar Inc,South,Commercial,2023-05-25,34934.67
5e3a8598-d443-4350-a69a-f8a607cf2710,"Bahl, Gola and Dhaliwal",South,Residential,2024-08-23,46708.58
bcaaeff9-52a6-49ef-81ec-8ce4bfce236d,Palla and Sons,West,Industrial,2020-10-31,51179.5
4a437c60-2508-4588-b76f-34ae8188ea53,"Ganesh, Dada and Kumar",South,Commercial,2024-10-21,43230.4
18791eec-7f87-47a1-946a-aad994b5889f,Johal and Sons,North,Residential,2021-01-11,38273.26
9e5fba70-fe4f-4073-90e4-24d8b92e92df,"Rattan, Dugal and Roy",Central,Commercial,2020-10-16,56102.68
7ad52f80-4f4b-40e3-8e27-2b6ff63e7e0d,"Chacko, Bhasin and Sarraf",South,Industrial,2023-08-26,58638.17
e13eb7be-1f5c-4f75-87cc-5f6c2fb2d56e,Deshmukh-Kunda,North,Commercial,2021-06-30,48663.99
13753d2c-182c-4092-9187-d149db110dd2,Gulati-Purohit,Central,Commercial,2019-10-29,52288.9
6c9615c1-537e-4b44-9d1a-2210b4ba9a7f,Pathak and Sons,Central,Commercial,2023-08-16,29416.05
bfb2f283-5cae-4342-8e8f-cca1db70ac5e,Narasimhan-Yogi,North,Residential,2020-06-02,19474.15
8a2f4f32-e09b-4eb6-8434-ec9306ccbbd9,Sabharwal-Agrawal,West,Commercial,2023-09-19,43030.11
e16d8cf3-b700-421e-a4b5-b1084da524e2,"Sangha, Bhavsar and Doctor",North,Commercial,2023-09-24,54271.78
550a396b-1fa2-4c47-910a-3cce95fd2efe,"Raju, Shere and Sethi",South,Residential,2024-07-30,47462.0
8111ac0b-ca4a-4627-bbdc-3f7678108c9e,Konda-Rastogi,North,Commercial,2024-12-04,50753.23
a336f025-1b6a-4ead-8f41-09d25e08347e,Prabhakar-Purohit,North,Commercial,2019-12-10,48563.1
a515e851-7409-490d-818f-f1da91417473,Balakrishnan-Kashyap,East,Commercial,2020-05-21,53928.72
83e1d391-1f3c-45a1-85bf-b9a5a4e41646,"Varkey, Badal and Ratti",East,Residential,2023-09-24,37983.78
dc95d2c0-482a-49d0-beca-17b5c99ab217,Dewan LLC,North,Commercial,2023-05-02,62638.82
c97f0408-efc6-414e-9408-a90280721d06,"Bahri, Chauhan and Lata",Central,Commercial,2024-09-23,40533.68
02f88ed7-7907-4123-9a30-cd90bf739adb,Kata-Gulati,West,Residential,2023-11-14,56125.92
ecda6f3a-6a94-427c-a300-038a0e8a31bc,Kamdar LLC,Central,Residential,2024-07-02,55985.89
f65932c3-0186-4059-9eba-18de524c5848,Oommen-Khatri,East,Residential,2019-01-07,59391.83
878f2a12-631c-42e8-bd8b-4c036b742fc5,"Chad, Mangal and Toor",South,Industrial,2022-08-12,63686.08
269143d3-063d-4145-b033-e3bb24318de0,Bala-Vala,South,Residential,2022-03-08,45021.07
989bb5de-a5ca-4733-ac67-4753e3560963,Agate-Singh,North,Commercial,2022-08-27,44030.4
dbb79061-cf59-4bf3-858b-9c476be1ac2e,Singhal Inc,West,Commercial,2019-03-14,64579.61
137011c1-c528-4016-89e6-1453da6f6494,Lala-Loyal,South,Commercial,2024-10-19,40754.07
5b0fa768-a6e1-45c2-88e7-def10e86c6fc,"Parsa, Chaudhary and Anand",South,Commercial,2021-03-18,54110.59
898cb6fa-4903-4100-8ec7-cde674fcfebd,Hora Group,North,Commercial,2019-07-01,49491.74
4846b1dc-c94a-44d0-9c8c-bfee8eba13c0,Puri Group,North,Commercial,2024-06-21,55798.18
157c4d5e-4bb2-4f1a-a7c4-83244cf25420,Chakrabarti-Borah,Central,Commercial,2021-05-06,54365.94
9e1315c0-2aa2-4bb6-ab20-13a992cbc1bc,Rao-Lanka,North,Residential,2020-05-17,46231.18
9f8cc51e-6eb8-4aec-ae46-7dac28852e4e,Salvi and Sons,West,Commercial,2022-10-23,69698.81
17d49c63-a874-461e-8001-43885f09a254,"Sahota, Narayanan and Chawla",East,Residential,2021-03-10,48051.59
d897594a-f79d-41fc-8a15-ca15086475a5,"Bandi, Zacharia and Sangha",West,Commercial,2022-11-04,55080.22
96b2b9ce-0f28-47f6-81ec-8d6263817ee0,"Batta, Lala and Keer",Central,Commercial,2021-04-20,63479.8
c1d46397-d6a6-4287-abfe-a8cb614093b5,Mahajan-Yogi,North,Residential,2024-03-09,43885.87
81bf0371-8685-49b0-b488-090b31a69695,"Iyer, Bajaj and Hans",South,Residential,2019-12-18,46601.72
3587466f-a785-4b50-a856-6180f82fb6d5,Narayanan Inc,Central,Commercial,2024-04-15,58407.82
f8a8a75b-505a-4ce4-95fb-d66630e64f1b,Saraf-Narain,South,Residential,2019-05-18,39908.82
297a4720-f317-4d9e-a6e5-aa44ec022466,Dewan-Nayar,East,Residential,2020-05-31,54167.79
854bcd24-05dd-4e48-b549-6fd42777f5ad,Pradhan and Sons,East,Residential,2020-02-05,62855.97
e67d5a92-d2c0-4fad-b774-cc8f21467ff7,Lala-Kumer,East,Residential,2023-08-14,67025.6
ac4e850f-0cb2-4389-b6f8-0278750fad38,Tella-Dubey,West,Residential,2022-02-09,53214.92
c7862a3e-25fa-4595-9371-a11cb777bce2,Sibal-Chawla,South,Industrial,2024-03-19,60380.59
135e33fa-7ae1-4afc-b98d-4dfd0847d026,Dash-Minhas,East,Commercial,2019-06-13,57489.0
3603bff6-4609-4c30-8a71-20d809f395a4,Din-Sura,Central,Residential,2024-01-15,43041.87
e7b18a12-edc3-4eb2-8aab-26c10df0029a,Misra-Tiwari,East,Commercial,2024-02-17,55682.54
557c07b7-c20c-441e-9426-600888568102,"Luthra, Dugar and Rama",East,Industrial,2023-05-22,52491.25
47bcfc90-48e2-427d-af37-62fcc9aeccbe,Salvi Ltd,South,Commercial,2024-03-11,47061.54
e8549b9a-834d-43a3-bee1-a6a1be4f919c,"Pandya, Rege and Ganguly",West,Residential,2021-08-04,48734.6
eedf3eca-f4d8-4d13-a688-d5c695b60ad0,Ahuja-Manne,West,Commercial,2021-02-22,47613.28
572f55ea-f13f-47ee-b49a-8ff536bf1bfe,"Contractor, Trivedi and Tata",North,Residential,2020-11-08,32475.07
20713e9f-aada-4d51-96f7-2f2dea07e0a2,"Madan, Ahuja and Ghosh",East,Residential,2023-11-29,51894.05
be854e2a-f654-4499-b985-a9b70574493b,Parikh-Nigam,North,Commercial,2024-03-09,49344.32
4f016d4d-bcc9-42fd-ba2f-c478f262227f,Puri-Dhingra,North,Residential,2024-04-19,56498.0
b81ca801-aea0-46ca-b812-c3c8caff4729,"Wagle, Dhingra and Shanker",Central,Residential,2024-05-06,38873.08
5d1f16d4-8fac-432a-b7b5-3456b494c0ea,"Tella, Brahmbhatt and Kamdar",East,Commercial,2023-06-10,31278.16
793fbefa-e52b-4c9a-a27d-854ecabf5c4d,Ahuja-Morar,South,Commercial,2023-08-03,52388.57
be2f8f99-a8c4-44e8-8e37-a63d35cc9a41,"Prashad, Kota and Parekh",Central,Residential,2020-11-10,54461.37
87e29486-c013-46fd-8273-8b1c8be3b8b3,Date-Din,Central,Commercial,2024-08-28,49949.0
459396dd-a262-4210-b615-5e6bd2bb30aa,"Nagi, Cherian and Mistry",Central,Industrial,2023-04-07,47031.13
56f2e26c-acb6-446f-91f9-104209db30ad,Shan-Tak,North,Commercial,2019-04-01,72889.34
6f12845e-ecd2-466c-9597-5e45016a8823,Tak Inc,South,Commercial,2021-08-22,48819.99
548667cf-c916-423a-9bba-988ae1f22a2a,Sandal PLC,North,Residential,2023-06-04,25916.01
41f99ac8-26a5-4ed6-87b5-0b25eed11730,Pau Inc,South,Commercial,2020-06-03,51544.44
05b80e4d-96f5-4cf1-b476-bb041130d050,Tak-Bali,East,Residential,2023-11-03,38366.26
